8;12150032;"FRINGILLA"
8;12150034;"FRINGILLA"
8;12150035;"FRINGILLA"
8;12150037;"FRINGILLA"
8;12150039;"FRINGILLA"
8;12150040;"FRINGILLA"
8;12150042;"FRINGILLA"
8;12150043;"FRINGILLA"
8;12150045;"FRINGILLA"
8;12150047;"MOTACILLA"
8;12150048;"MOTACILLA"
8;12150050;"MOTACILLA"
8;12150051;"MOTACILLA"
8;12150052;"MOTACILLA"
8;12150053;"MOTACILLA"
8;12150054;"MOTACILLA"
8;12150055;"MOTACILLA"
8;12150056;"MOTACILLA"
8;12150057;"MOTACILLA"
8;12150058;"MOTACILLA"
8;12150059;"MOTACILLA"
8;12150060;"MOTACILLA"
8;12150061;"MOTACILLA"
8;12150062;"MOTACILLA"
8;12150063;"MOTACILLA"
8;12150064;"MOTACILLA"
8;12150065;"MOTACILLA"
8;12150066;"MOTACILLA"
8;12150067;"MOTACILLA"
8;12150068;"MOTACILLA"
8;12150069;"MOTACILLA"
8;12150070;"MOTACILLA"
8;12150071;"MOTACILLA"
8;12150072;"MOTACILLA"
8;12150073;"MOTACILLA"
8;12150074;"MOTACILLA"
8;12150075;"MOTACILLA"
8;12150076;"MOTACILLA"
8;12150077;"MOTACILLA"
8;12150083;"PARUS"
8;12150085;"PARUS"
8;12150086;"PARUS"
8;12150088;"HIRUNDO"
8;12150089;"HIRUNDO"
8;12150091;"HIRUNDO"
8;12150092;"CAPRIMULGUS"
8;12150094;"TESTUDO"
8;12150095;"LACERTA"
8;12150096;"LACERTA"
8;12150097;"LACERTA"
8;12150098;"LACERTA"
8;12150103;"RANA"
8;12150104;"RANA"
8;12150105;"RANA"
8;12150106;"RANA"
8;12150108;"RANA"
8;12150113;"COLUBER"
8;12150114;"COLUBER"
8;12150115;"COLUBER"
8;12150116;"COLUBER"
8;12150118;"COLUBER"
8;12150120;"COLUBER"
8;12150121;"COLUBER"
8;12150124;"COLUBER"
8;12150125;"COLUBER"
8;12150127;"COLUBER"
8;12150129;"COLUBER"
8;12150130;"COLUBER"
8;12150133;"ANGUIS"
8;12150135;"ANGUIS"
8;12150139;"CAECILIA"
8;12150141;"CAECILIA"
8;12150142;"NANTES"
8;12150143;"APODES"
8;12150144;"JUGULARES"
8;12150145;"THORACICI"
8;12150146;"ABDOMINALES"
8;12150147;"BRANCHIOSTEGI"
8;12150211;"DERMESTES"
8;12150213;"DERMESTES"
8;12150215;"DERMESTES"
8;12150216;"DERMESTES"
8;12150217;"DERMESTES"
8;12150218;"HISTER"
8;12150221;"SILPHA"
8;12150226;"SILPHA"
8;12150229;"SILPHA"
8;12150232;"SILPHA"
8;12150235;"SILPHA"
8;12150236;"SILPHA"
8;12150237;"SILPHA"
8;12150240;"CASSIDA"
8;12150245;"CASSIDA"
8;12150247;"CASSIDA"
8;12150249;"CASSIDA"
